Donor,Name,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Cluster 13,Cluster 14,Cluster 15,Cluster 16,Cluster 17,Cluster 18,Cluster 19,Cluster 20,Cluster 21,Cluster 22,Cluster 23,Cluster 24,Cluster 25,Cluster 26,Cluster 27,Cluster 28,Cluster 29,Cluster 30,Cluster 31,Cluster 32,Cluster 33,Cluster 34,Cluster 35,Cluster 36,Cluster 37,Cluster 38,Cluster 39,Cluster 40,Cluster 41,Cluster 42,Cluster 43,Cluster 44,Cluster 45,Cluster 46,Cluster 47,Cluster 48,Cluster 49,Cluster 50,Cluster 51,Cluster 52,Cluster 53,Cluster 54,Cluster 55,Cluster 56,Cluster 57,Cluster 58,Cluster 59,Cluster 60,Cluster 61,Cluster 62,Cluster 63,Cluster 64,Cluster 65,Cluster 66,Cluster 67,Cluster 68,Cluster 69,Cluster 70,Cluster 71,Cluster 72,Cluster 73,Cluster 74,Cluster 75,Cluster 76,Cluster 77,Cluster 78,Cluster 79,Cluster 80,Cluster 81,Cluster 82,Cluster 83,Cluster 84,Cluster 85,Cluster 86,Cluster 87,Cluster 88,Cluster 89,Cluster 90,Cluster 91,Cluster 92,Cluster 93,Cluster 94,Cluster 95,Cluster 96,Cluster 97,Cluster 98,Cluster 99,Cluster 100,Metacluster 1,Metacluster 2,Metacluster 3,Metacluster 4,Metacluster 5,Metacluster 6,Metacluster 7,Metacluster 8,Metacluster 9,Metacluster 10,Metacluster 11,Metacluster 12,Metacluster 13,Metacluster 14,Metacluster 15,Metacluster 16
PT014,FlowSOM_c11_COVID-19 STUDY CyTOF FIXED 301121 HKM_PT014.fcs,1.254875226,0.879918826,0.131591464,0.512889622,5.861369185,0.166471129,1.558486857,3.166915052,2.49072518,3.416621746,1.302438406,0.72771665,1.69166376,1.455433301,2.482797983,0.098297238,0.713447696,0.749120081,1.626660748,0.455021086,0.998826775,1.148650791,0.726131211,1.575926689,0.780036148,0.172812886,0.090370042,0.072930209,0.680153471,0.960776231,1.627453467,0.885467863,1.461775058,1.162919745,1.863683927,0.579478073,0.09433364,0.067381171,0.68173891,1.424517234,2.121317817,0.585027111,0.653993722,1.008339411,1.223166439,1.961981165,0.271110125,0.144274979,0.582648952,1.453055142,2.615182167,0.712654977,1.24615531,0.905285855,0.451850208,0.247328535,0.279830041,0.290928116,0.843453721,0.51764594,0.044392301,0.066588452,0.317880585,0.623077655,0.841075562,0.620699496,0.779243428,0.780828868,0.841075562,0.748327362,0.25921933,0.736436567,0.365443764,1.115356565,0.72771665,1.262802423,0.244950376,0.500206107,0.502584266,0.743571044,1.183530456,0.412214225,0.124456987,1.028157402,1.560072296,0.404287028,1.257253385,0.486729873,1.122491042,1.126454641,0.680153471,0.180740083,0.359894727,1.206519327,1.160541586,1.300060247,0.944921838,0.899736817,1.256460665,1.089196816,17.2995212,6.452738054,7.637853949,3.416621746,11.13374766,0.46929004,10.69854457,4.078542664,1.223166439,2.932270032,22.03760662,0.428861337,3.707549862,3.452294131,0.489900751,0.359894727
PT035,FlowSOM_c11_Covid 19 Cytof Study 07 12 21_HKM_100222_00_1_PT035.fcs,4.767603274,2.759082859,0.237422814,0.199128811,0.674931789,0.081374755,0.649083337,0.87789,0.628978986,1.164137667,1.064573261,5.178306448,0.804174046,0.459528026,0.895122301,0.052654253,0.336987219,0.500694079,0.245081614,0.214446412,2.858647264,0.548561582,0.600258485,0.593557034,1.381456129,0.199128811,0.370494471,0.081374755,0.409745824,0.444210426,0.571537983,0.705566991,0.646211287,1.183284668,0.532286631,0.291034417,0.285290316,0.127327557,0.630893686,0.539945431,1.053085061,0.757263894,0.672059739,0.227849313,0.128284907,0.048824853,0.033507252,0.083289455,0.682590589,0.426978125,1.342204777,0.533243981,1.05021301,0.288162367,0.140730458,0.110095256,0.089033555,0.124455507,0.206787612,0.17902446,0.228806663,0.110095256,0.385812072,0.432722225,0.271887416,0.245081614,0.277631516,0.281460916,0.138815758,0.377195922,0.787899095,1.832368005,0.392513523,0.395385573,0.315925518,0.17136566,0.248911014,0.134029008,0.103393806,0.294863817,1.676319946,2.78684601,0.385812072,0.359963621,0.365707721,0.151261309,0.223062563,0.225934613,0.150303959,0.386769422,2.971614571,0.979369106,0.253697765,0.469101527,0.435594275,0.328371069,0.17136566,0.454741276,0.34081662,0.16945096,19.89852089,2.498683644,2.482408693,1.164137667,6.875688095,0.947776554,6.301278062,2.126274472,0.128284907,0.333157819,6.906323297,0.724713992,1.228280121,11.03441673,0.778325595,0.253697765
PT040,FlowSOM_c11_Covid 19 Cytof Study 09 12 21_HKM_100222_00_1_PT040.fcs,1.880475208,0.532658632,0.018072346,0.065631153,0.875082039,0.077045266,0.933103783,1.642681175,1.22131015,3.172172391,1.031074924,1.116680776,0.331960469,0.236842856,1.003490816,0.054217039,0.175016408,0.728600915,0.731454443,0.381421628,1.692142334,0.506025701,0.364300458,0.409956912,0.388079861,0.122701721,0.278694606,0.177869936,0.448955133,0.493660411,1.763480544,0.928347902,0.48414865,0.915031436,0.597338609,0.098922317,0.128408777,0.192137578,0.249208146,4.871924134,1.772041129,0.896007914,0.653458001,0.468929832,0.499367468,0.10082467,0.018072346,0.166455823,0.542170394,0.956883186,2.402670903,0.24825697,0.537414513,0.323399884,0.10082467,0.064679977,0.04660763,0.059924096,0.343374583,0.259671083,0.051363511,0.039949397,0.358593401,0.35383752,0.25301285,0.224477567,0.38332398,0.213063453,0.139822891,0.07609409,0.786622659,1.133801946,0.290108719,0.403298679,0.196893459,0.142676419,0.051363511,0.060875272,0.080849971,0.042802926,1.215603093,1.081487259,0.121750545,0.444199252,0.504123349,0.129359954,0.181674641,0.053265863,0.24825697,0.10082467,0.94356672,0.198795811,0.166455823,0.455613366,0.411859264,0.233038152,0.062777625,0.320546356,0.258719907,0.244452265,8.784111554,3.610664587,8.1487259,3.172172391,5.008893497,0.94356672,8.871619758,2.351307392,0.499367468,0.284401663,5.913461996,0.449906309,0.464173951,5.359877489,0.411859264,0.166455823
CO165,FlowSOM_c11_Covid 19_Study_03 jan 2022_HKM_My Ha_U ant_240122_00_1_0_CO165.fcs,1.142916923,0.313190621,0.090884126,0.487766604,3.765479724,0.421728498,4.034862889,2.506832656,2.383256398,0.862418433,1.558106995,0.322344418,0.840187784,1.303108368,1.301800683,0.188306678,0.823187875,1.110878634,2.364948804,2.481986635,0.814034078,0.813380236,0.808803337,0.647304207,0.383805626,0.475343594,1.901374377,1.687567836,1.256031698,1.83991317,1.513645696,0.438074564,1.365877261,0.798995698,1.507107269,0.519804893,1.169724471,1.19195512,1.289377673,2.712793085,1.358031149,0.428266925,0.636188882,0.728380693,0.988610061,0.883341397,0.17130677,0.360267291,0.965071727,1.957604844,2.07333499,0.287690759,0.647958049,0.636842725,0.267421637,0.304690667,0.214460384,0.23342182,1.794144185,0.471420539,0.120960887,0.057538152,0.407997803,0.418459285,0.741457546,0.718573054,1.057263538,0.880726027,0.453766787,0.481882021,1.396607864,1.756221313,0.640111938,1.378300271,0.317113677,0.915379686,0.072576532,0.254998627,0.103960979,0.106576349,2.758562069,1.242301003,0.195498947,0.60349675,1.086032614,0.145153065,0.717919211,0.104614821,0.531574061,0.670842542,2.299564541,0.326267474,0.736226805,0.72249611,0.560343137,0.533535589,0.390344052,0.766957409,1.391377123,2.155719162,11.93982032,9.08579723,13.03892979,0.862418433,8.684991696,6.310889095,7.383844856,6.477618967,0.988610061,1.626760471,15.31430215,0.586496842,3.415020073,9.779524264,0.835610885,0.736226805
CO268,FlowSOM_c11_Covid 19_Study_05 jan 2022_HKM_My Ha_U ant_240122_0_1_0_CO268.fcs,1.536107017,3.950799229,3.177077429,2.741563693,3.494501757,0.086913804,2.086876016,1.374560707,0.889921778,0.633903941,3.678721233,0.84552016,1.543664739,1.336772097,0.808676265,0.075577221,2.130332918,0.598949477,0.478025923,0.722707176,0.793560821,1.490760685,0.629180365,0.279635718,0.707591732,0.3589918,0.224842233,0.157767449,1.053357518,0.1794959,1.925329706,0.572497449,0.37694139,0.285304009,1.517212712,1.061859955,0.162491025,0.037788611,0.499754374,1.450137928,1.550277746,0.293806447,0.507312096,0.567773873,0.746325058,0.632959226,2.026414239,0.142652005,0.198390205,1.490760685,1.151607905,0.662245399,0.798284397,0.515814533,0.317424328,0.151154442,0.203113782,0.290027586,0.28908287,1.354721687,0.095416242,0.036843895,0.047235763,0.131315422,0.162491025,0.462910479,0.288138155,0.301364169,0.678305559,1.503986698,0.069908929,0.085024374,0.136983713,0.190832483,0.245625968,0.64807467,0.98911688,0.665079545,0.604617768,2.64236859,1.907380116,0.338208064,0.209726788,0.388277973,0.221063371,0.189887768,1.1327136,1.674980161,1.128934739,3.419869251,3.981974833,2.903110003,0.539432415,0.796394967,0.695310433,0.878585194,1.83463704,0.585723463,0.93526811,2.518610891,23.90696444,6.353210142,4.773646223,0.633903941,7.782564335,0.725541322,7.469863583,3.832709821,0.746325058,3.127952235,16.32279031,0.1794959,10.08483543,9.285606318,0.346710501,0.539432415
PT016,FlowSOM_c11_Covid 19_Study_Cytof Fixed_211021_HKM_My Ha_Uant_00_1_0_PT016.fcs,0.330851944,0.041356493,0.013785498,0,0.110283981,0.055141991,0.027570995,0.124069479,0.096498484,0.248138958,0.137854977,0.055141991,0.041356493,0.041356493,0.055141991,0.068927488,0.027570995,0.013785498,0.027570995,0.041356493,0.248138958,0.082712986,0.068927488,0.068927488,0.027570995,0.041356493,0,0,0,0.23435346,0.110283981,0.027570995,0.041356493,0.151640474,0.165425972,0.027570995,0,0.027570995,0.082712986,0.165425972,0.165425972,0.082712986,0,0.013785498,0.027570995,0.027570995,0.068927488,0.041356493,0.096498484,0.082712986,0.358422939,0.082712986,0.151640474,0.055141991,0.261924455,2.977667494,0.88227185,1.11662531,1.033912324,0.013785498,1.102839813,0.068927488,0.358422939,0.840915357,2.288392611,1.185552798,3.101736973,5.279845602,2.109181141,0,2.867383513,1.668045216,1.047697822,3.515301902,0.399779432,4.742211194,0.124069479,1.047697822,0.110283981,0.027570995,0.46870692,1.833471188,0.124069479,0.937413841,2.991452991,0.110283981,1.750758202,0.137854977,4.17700579,0.055141991,0.88227185,0.096498484,1.213123794,1.447477254,0.551419906,1.157981803,1.971326165,3.019023987,3.584229391,0.013785498,1.075268817,0.317066446,0.565205404,0.248138958,0.689274883,0.068927488,1.033912324,1.309622277,0.027570995,3.336090433,48.58009374,1.53019024,0.096498484,7.816377171,1.171767301,1.213123794
PT031,FlowSOM_c11_Cytof_Covid samples_10 nov 2021_HKM_260122_03_1_0-002_PT031.fcs,0.869208532,0.947339636,0.128916322,0.201187593,2.078287366,0.505898898,3.887022424,2.316587233,1.435659036,1.787249004,1.595827799,0.720759434,0.892647863,1.039143683,0.726619267,0.134776154,0.638721775,0.884834753,1.144620673,0.859442144,2.066567701,1.685678569,0.402375186,0.808656926,0.378935854,0.142589265,0.218767091,0.126963044,0.988358466,1.195405891,3.459254629,1.257910774,0.527384952,1.048910071,1.386827096,0.25197281,0.132822877,0.085944214,0.505898898,1.504023752,3.715133995,0.783264318,0.515665286,1.170013282,0.623095554,0.312524416,0.027345886,0.031252442,0.324244082,0.515665286,2.968981952,1.183686225,1.488397531,0.957106024,0.201187593,0.500039066,0.123056489,0.109383546,0.67583405,0.103523713,0.207047426,0.042972107,0.250019533,0.615282444,1.545042581,1.347761544,0.986405188,1.892725994,0.513712009,0.214860536,1.17196656,0.853582311,0.468786624,2.215016798,0.896554418,1.654426127,0.193374482,0.406281741,0.162122041,0.150402375,0.925853582,2.048988202,0.164075318,0.52933823,2.00210954,0.248066255,0.974685522,0.216813814,0.574263614,0.357449801,1.90444566,0.798890538,0.369169466,0.628955387,0.562543949,0.818423314,0.834049535,1.119228065,1.207125557,0.44730057,11.2665052,8.367841238,7.127509962,1.787249004,8.319009298,0.595749668,15.81373545,2.125166029,0.623095554,1.041096961,22.37674818,0.500039066,1.170013282,7.703726854,0.632861942,0.369169466
PT004,FlowSOM_c11_Cytof_Covid samples_15 nov 2021_HKM_260122_00_1_0_PT004.fcs,0.797964612,0.404764658,0,0.034694114,0.855788135,0.046258818,0.161905863,0.48571759,0.497282294,0.35850584,0.589799931,0.323811727,0.23129409,0.254423499,0.219729386,0.185035272,0.069388227,0.161905863,0.462588181,0.566670522,0.682317567,0.185035272,0.196599977,0.451023476,0.185035272,0.092517636,0.138776454,0.219729386,0.150341159,0.173470568,0.404764658,0.196599977,0.346941136,0.624494044,0.208164681,0.138776454,0.196599977,0.173470568,0.370070545,0.578235226,0.601364635,0.092517636,0.138776454,0.173470568,0.185035272,0.092517636,0.011564705,0.115647045,0.439458772,1.017693998,0.48571759,0.092517636,0.185035272,0.115647045,0.104082341,0.462588181,0.254423499,0.208164681,0.670752862,0.277552909,0.97143518,0.034694114,0.289117613,0.97143518,2.070082109,2.868046721,3.064646698,3.029952585,0.890482248,0.080952932,3.01838788,1.896611542,0.670752862,2.948999653,1.376199838,3.342199607,0.208164681,0.832658726,0.150341159,0.161905863,2.706140858,2.521105586,0.196599977,1.700011565,4.625881809,0.531976408,2.521105586,0.346941136,1.711576269,0.150341159,1.595929224,0.312247022,0.809529317,1.133341043,1.630623338,1.804093905,1.318376315,2.567364404,1.989129178,0.150341159,4.394587718,1.110211634,2.42858795,0.35850584,2.740834972,0.84422343,2.17416445,2.775529085,0.185035272,0.670752862,44.09621834,1.295246906,0.543541113,12.05042211,0.867352839,0.809529317
PT079,FlowSOM_c12_COVID-19 STUDY CyTOF FIXED 011121 HKM_PT079.fcs,2.379278235,4.418388096,0.264153095,0.357271812,1.600121624,0.066513369,1.767355238,0.689838658,0.438988237,1.651431938,1.598221242,1.275156306,0.686037894,0.82666616,0.444689383,0.057011459,0.484597404,0.667034074,0.982497482,1.071815435,1.858573573,1.225746375,0.558712301,0.522605044,0.659432546,0.072214515,0.039908022,0.178635906,1.569715513,0.910282967,2.166435454,0.900781057,0.99960092,0.495999696,0.722145151,0.343969138,0.165333232,0.157731704,1.34547044,1.955493054,1.843370517,0.393379069,0.693639422,0.391478687,0.387677923,0.241348511,0.167233614,0.104521009,0.545409627,3.264856236,1.299861272,1.142129568,0.860873035,0.733547443,0.63472758,0.383877159,0.64422949,0.228045837,0.36487334,2.576917961,0.077915661,0.03800764,0.123524828,0.378176013,0.997700538,1.216244465,0.82666616,0.803861576,0.583417267,0.49980046,0.330666464,0.532106953,0.222344691,0.769654701,0.950190988,2.512304973,0.727846297,0.936888315,0.397179833,0.543509245,2.082818647,0.440888619,0.450390528,0.972995572,1.349271204,0.627126052,1.919385797,1.094620019,1.043309705,0.754451645,1.189639117,0.77915661,0.712643241,0.862773417,1.322665856,1.944090762,2.027707569,1.240949431,1.060413143,1.024305885,15.70855742,3.732350202,6.928792687,1.651431938,6.685543794,0.646129872,9.340377416,8.097527603,0.387677923,1.427186865,27.43771498,0.239448129,2.822067236,5.355276411,0.67273522,0.712643241
PT061,FlowSOM_c12_COVID-19 STUDY CyTOF FIXED 021221 HKM_PT061.fcs,4.974117647,2.978823529,0.468235294,0.645882353,3.198823529,0.084705882,0.34,0.581176471,0.941176471,0.850588235,1.396470588,2.965882353,1.134117647,0.625882353,2.223529412,0.051764706,0.255294118,0.337647059,0.290588235,1.438823529,1.890588235,0.658823529,0.341176471,0.689411765,1.772941176,0.102352941,0.198823529,0.190588235,0.256470588,0.158823529,1.547058824,0.758823529,0.44,1.529411765,0.908235294,0.288235294,0.088235294,0.043529412,0.110588235,0.504705882,1.078823529,0.48,0.596470588,0.356470588,0.264705882,0.092941176,0.017647059,0.06,0.202352941,0.430588235,1.391764706,0.301176471,0.581176471,0.336470588,0.143529412,0.115294118,0.082352941,0.109411765,0.985882353,0.455294118,0.091764706,0.049411765,0.212941176,0.324705882,0.184705882,0.183529412,0.336470588,0.368235294,0.292941176,0.575294118,0.574117647,0.942352941,0.267058824,0.363529412,0.187058824,0.26,0.274117647,0.150588235,0.209411765,0.887058824,1.550588235,0.814117647,0.163529412,0.275294118,0.265882353,0.109411765,0.329411765,0.38,0.427058824,0.936470588,0.965882353,0.764705882,0.356470588,0.563529412,0.28,0.368235294,0.397647059,0.310588235,0.748235294,1.625882353,22.50235294,1.650588235,3.590588235,0.850588235,7.683529412,0.581176471,6.475294118,2.184705882,0.264705882,0.369411765,7.782352941,0.354117647,4.024705882,5.611764706,0.430588235,0.356470588
PT013,FlowSOM_c12_COVID-19 STUDY CyTOF FIXED 04112021 HKM-002_PT013.fcs,1.175490668,0.685116317,0.102063561,0.719137504,7.985593787,0.229936298,4.387559977,4.141199657,1.602515222,0.70740606,0.769582713,0.695674617,2.178529112,1.155547213,2.217242876,0.143123614,0.864607407,1.086331695,1.833624664,0.749639258,0.790699311,0.86812684,0.443448575,0.817681632,0.320268415,0.427024554,1.140296336,1.080465973,1.386656656,1.522741404,0.981921845,0.531434404,0.775448434,0.744946681,1.190741545,0.369540479,1.216550721,0.564282446,1.591956922,3.974613156,1.302190261,0.256918619,0.247533464,0.484508628,0.763716991,6.447601506,1.054656797,0.32965357,1.194260978,5.865721894,1.780833167,0.348423881,0.614727655,0.655787708,1.086331695,0.349597025,0.193568823,0.148989336,0.279208362,1.703405638,0.077427529,0.029328609,0.103236705,0.190049389,0.165413357,0.214685421,0.344904447,0.558416724,0.259264908,0.165413357,0.551377858,0.397695944,0.161893924,0.516183527,0.13139217,0.34021187,0.039886909,0.166586502,0.076254385,0.062176652,1.147335203,0.933822926,0.132565315,0.225243721,0.753158691,0.070388663,0.57601389,0.070388663,0.53847327,0.30267125,1.45469903,0.323787849,0.159547636,0.382445068,0.219377999,0.201780833,0.199434544,0.412946821,0.581879612,0.560763013,18.47467768,10.85275865,11.06979036,0.70740606,6.689269248,4.331249047,6.472237538,10.63455379,0.763716991,8.938187023,7.577339543,0.209992844,1.091024272,4.808718809,0.294459239,0.159547636
PT050,FlowSOM_c12_COVID-19 STUDY CyTOF FIXED 08112021 HKM-001_PT050.fcs,2.975889066,4.201560654,0.288240564,0.672561316,3.934094185,0.097378569,1.145171971,1.363299965,1.519105675,0.416780275,3.096638492,1.415235202,1.176333113,1.303574443,0.930939119,0.05583038,0.562198938,0.450538179,0.877705501,0.441449512,2.372141939,1.415235202,0.468715512,0.76344798,1.265921396,0.253184279,0.292135707,0.277853517,0.458328464,0.628416365,3.101832015,1.173736351,0.863423311,1.25683273,2.82527688,0.656980745,0.499876654,0.212934471,0.821875122,0.351861229,2.329295369,0.524545891,0.806294551,1.635959958,0.990664641,0.597255223,0.05712876,0.129838092,0.181773329,0.267466469,1.421727106,0.679053221,1.510017009,1.210091017,0.453134941,0.273958374,0.193458757,0.111660759,0.685545125,0.202547423,0.103870474,0.044144951,0.157104091,0.390812657,0.603747127,0.814084836,1.01793064,0.845245978,0.658279126,0.594658461,0.527142653,0.52324751,0.271361612,0.972487308,0.493384749,1.421727106,0.212934471,0.532336177,0.247990756,0.329788753,1.346421013,1.803451096,0.179176567,0.682948363,1.185421779,0.284345421,1.310066347,0.368740181,1.078954544,1.120502733,3.583531336,1.175034732,0.542723224,0.737480362,0.756956076,0.90367312,0.897181215,0.894584453,1.386670821,1.906023189,22.36720809,3.674418001,4.276866747,0.416780275,12.21127254,1.41263844,11.95029798,2.159207468,0.990664641,1.381477298,19.00310313,0.305119516,3.950973136,8.958828341,0.450538179,0.542723224
PT023,FlowSOM_c12_COVID-19 STUDY CyTOF FIXED 131221 HKM_PT023.fcs,1.225581918,1.564254173,0.379836839,0.821420552,2.101264875,0.140333807,3.399820373,1.23119527,1.236808622,1.017887883,1.412693661,0.817678317,1.118928224,1.481925006,0.696055684,0.039293466,1.266746501,0.782127086,1.23867974,1.107701519,1.173190629,1.399595839,0.6118554,0.520170646,0.471521593,0.125364868,0.291894319,0.464037123,3.830177382,1.360302373,1.960931068,0.987950004,0.387321308,0.469650475,0.963625477,0.450939301,0.6118554,0.237631914,1.352817903,3.95554225,0.690442332,0.419130305,0.310605494,0.523912881,0.660504453,3.180899633,1.219968565,0.351770077,0.484619415,3.296908914,0.561335229,0.288152084,0.712895741,0.989821121,0.853229549,0.316218846,0.421001422,0.482748297,0.525783998,2.627048874,0.074844697,0.016840057,0.12349375,0.215178505,0.318089963,0.402290248,0.492103884,0.641793279,0.391063543,1.382755782,0.101040341,0.26944091,0.27692538,0.493975002,0.508943941,0.95426989,0.527655116,0.673602275,0.389192426,1.423920365,0.540752938,1.470698301,0.202080683,0.482748297,0.769029264,0.362996782,1.341591198,1.128283811,0.667988923,1.856148492,3.637452287,1.985255595,0.585659756,0.707282389,0.776513734,0.982336651,1.36965796,0.976723299,0.858842901,1.98151336,12.79282988,6.859516503,12.72921189,1.017887883,6.234563281,1.957188833,6.610657885,8.287179103,0.660504453,5.570316593,17.335903,0.215178505,6.644337999,8.004640371,0.479006062,0.585659756
CO182,FlowSOM_c12_COVID-19 STUDY CyTOF FIXED 151221 HKM_CO182.fcs,1.171192704,0.98549339,0.281306882,0.582838442,3.16424277,0.027579106,0.371398628,1.231866738,1.185901561,0.694993473,0.799794076,0.522164408,0.788762434,0.862306716,1.474562871,0.029417713,0.584677049,0.410009377,1.009395282,0.511132766,0.538711872,0.402654949,0.222471456,0.658221332,0.989170604,0.183860707,0.489069481,0.831050396,0.378753057,0.253727776,0.915626321,0.465167589,0.827373182,1.316442663,1.989372851,0.303370167,0.314401809,0.303370167,0.318079023,0.549743514,1.818382393,0.329110666,0.413686591,1.196933203,1.649230543,0.580999835,0.016547464,0.088253139,0.187537921,0.139734137,1.39366416,0.55893655,0.680284616,0.682123223,0.152604387,0.099284782,0.090091746,0.15076578,1.066392101,0.21327842,0.28866131,0.091930354,0.079060104,0.11950946,0.187537921,0.3640442,0.619610583,0.492746695,0.380591664,0.860468109,0.788762434,1.257607237,0.321756237,0.373237235,0.172829065,0.5460663,0.1820221,0.378753057,0.21327842,0.516648587,33.79727518,0.108477817,0.189376528,0.430234055,0.566290978,0.185699314,1.13625917,0.529518837,0.974461748,1.441467944,0.450458732,0.717056758,0.187537921,0.808987111,0.612256155,0.450458732,0.724411186,0.739120043,1.088455386,3.471290151,11.17137657,2.654948611,3.888653956,0.694993473,8.503557705,2.026144993,6.843295519,1.925021604,1.649230543,0.849436467,12.51723694,0.459651768,6.289874791,37.11963816,0.511132766,0.187537921
PT006,FlowSOM_c12_COVID-19 STUDY CyTOF FIXED 171121 HKM_PT006.fcs,0.250469631,0.156543519,0.007827176,0.023481528,0.563556669,0.070444584,0.109580463,0.180025047,0.579211021,1.244520977,0.767063244,0.148716343,0.086098936,0.430494678,0.180025047,0.062617408,0.023481528,0.187852223,0.547902317,0.070444584,0.602692549,0.673137132,0.195679399,0.313087038,0.093926111,0.03913588,0.093926111,0.03913588,0.297432686,1.072323106,1.573262367,0.414840326,0.399185974,0.508766437,0.704445836,0.203506575,0.07827176,0.046963056,1.041014402,0.336568566,1.510644959,0.195679399,0.305259862,0.516593613,0.172197871,0.555729493,0.117407639,0.03913588,0.453976205,0.258296807,0.626174076,0.086098936,0.211333751,0.234815279,0.28960551,0.399185974,0.336568566,0.133061991,0.939261115,0.086098936,0.140889167,0.015654352,0.203506575,0.383531622,0.751408892,1.68284283,3.240450845,3.412648716,2.442078898,0.180025047,1.087977458,0.876643707,0.743581716,2.49686913,0.508766437,2.019411396,0.219160927,1.377582968,1.401064496,0.430494678,1.534126487,1.47150908,0.571383845,1.768941766,2.528177833,0.868816531,3.81183469,0.962742642,7.889793363,0.665309956,1.831559173,0.704445836,1.244520977,2.434251722,1.236693801,1.06449593,1.448027552,1.925485285,2.770820288,0.086098936,3.216969317,0.634001252,2.903882279,1.244520977,3.952723857,0.297432686,4.852849092,2.778647464,0.172197871,1.361928616,49.11552912,0.360050094,1.361928616,7.506261741,1.31496556,1.244520977
